Sentence #,Word,POS,Tag
,with,IN,O
,strong,JJ,O
,confidence,NN,O
,that,IN,O
,there,EX,O
,is,VBZ,O
,a,DT,O
,clear,JJ,O
,link,NN,O
,between,IN,O
,Dyre,NNP,O
,and,CC,O
,TrickBot,NNP,O
,but,CC,O
,that,IN,O
,there,EX,O
,is,VBZ,O
,a,DT,O
,considerable,JJ,O
,new,JJ,O
,development,NN,O
,that,WDT,O
,has,VBZ,O
,been,VBN,O
,invested,VBN,O
,into,IN,O
,TrickBot,NNP,B-MAL
,.,.,O
Sentence: 1650,These,DT,O
,credit,NN,O
,card,NN,O
,numbers,NNS,O
,can,MD,O
,be,VB,O
,captured,VBN,O
,and,CC,O
,stored,VBN,O
,in,IN,O
,a,DT,O
,database,NN,O
,to,TO,O
,be,VB,O
,used,VBN,O
,at,IN,O
,a,DT,O
,later,JJ,O
,time,NN,O
,.,.,O
Sentence: 1651,Image,NN,O
,five,CD,O
,shows,VBZ,O
,a,DT,O
,(,(,O
,server,JJ,O
,side,NN,O
,),),O
,web,NN,O
,injection,NN,O
,attack,NN,O
,in,IN,O
,action,NN,O
,",",",",O
,where,WRB,O
,a,DT,O
,combination,NN,O
,of,IN,O
,social,JJ,O
,engineering,NN,O
,and,CC,O
,form,NN,O
,grabbing,NN,O
,is,VBZ,O
,used,VBN,O
,.,.,O
Sentence: 1652,In,IN,O
,this,DT,O
,situation,NN,O
,the,DT,O
,victim,NN,O
,is,VBZ,O
,again,RB,O
,tricked,VBN,O
,into,IN,O
,patiently,RB,O
,waiting,VBG,O
,while,IN,O
,the,DT,O
,operator,NN,O
,is,VBZ,O
,doing,VBG,O
,its,PRP$,O
,work,NN,O
,.,.,O
Sentence: 1653,Server,NNP,O
,side,NN,O
,web,NN,O
,injections,NNS,O
,are,VBP,O
,easier,JJR,O
,to,TO,O
,detect,VB,O
,(,(,O
,from,IN,O
,a,DT,O
,bank,NN,O
,,NNP,O
,s,NNP,O
,perspective,NN,O
,),),O
,than,IN,O
,web,NN,O
,fakes,NNS,O
,",",",",O
,because,IN,O
,the,DT,O
,majority,NN,O
,of,IN,O
,the,DT,O
,code,NN,O
,rendered,VBN,O
,by,IN,O
,the,DT,O
,browser,NN,O
,still,RB,O
,originates,VBZ,O
,from,IN,O
,the,DT,O
,bank,NN,O
,,NNP,O
,s,NN,O
,legitimate,NN,O
,server,NN,O
,.,.,O
Sentence: 1654,Because,IN,O
,of,IN,O
,the,DT,O
,fact,NN,O
,that,IN,O
,the,DT,O
,bank,NN,O
,,NNP,O
,s,NN,O
,server,NN,O
,is,VBZ,O
,still,RB,O
,able,JJ,O
,to,TO,O
,dictate,VB,O
,part,NN,O
,of,IN,O
,the,DT,O
,rendered,JJ,O
,code,NN,O
,",",",",O
,it,PRP,O
,can,MD,O
,also,RB,O
,dictate,VB,O
,the,DT,O
,browser,NN,O
,to,TO,O
,do,VB,O
,a,DT,O
,integrity,NN,O
,check,NN,O
,on,IN,O
,the,DT,O
,rendered,JJ,O
,code,NN,O
,.,.,O
Sentence: 1655,This,DT,O
,integrity,NN,O
,check,NN,O
,can,MD,O
,be,VB,O
,a,DT,O
,piece,NN,O
,of,IN,O
,javascript,NN,O
,integrated,VBN,O
,on,IN,O
,the,DT,O
,bank,NN,O
,,NNP,O
,s,VBZ,O
,portal,JJ,O
,webpages,NNS,O
,",",",",O
,checking,VBG,O
,for,IN,O
,the,DT,O
,presence,NN,O
,of,IN,O
,injected,JJ,O
,code,NN,O
,(,(,O
,e.g,NN,O
,.,.,O
Sentence: 1656,,JJ,O
,form,NN,O
,grabbing,VBG,O
,,NNP,O
,code,NN,O
,),),O
,.,.,O
, ,NN,O
Sentence: 1657,The,DT,O
,code,NN,O
,responsible,JJ,O
,for,IN,O
,the,DT,O
,integrity,NN,O
,check,NN,O
,can,MD,O
,of,IN,O
,course,NN,O
,also,RB,O
,be,VB,O
,nullified,VBN,O
,by,IN,O
,the,DT,O
,attackers,NNS,O
,by,IN,O
,injecting,VBG,O
,,JJ,O
,anti-integrity,JJ,O
,check,NN,O
,,NNP,O
,code,NN,O
,",",",",O
,so,IN,O
,the,DT,O
,key,JJ,O
,thing,NN,O
,with,IN,O
,this,DT,O
,detection,NN,O
,method,NN,O
,is,VBZ,O
,to,TO,O
,either,DT,O
,hide,VB,O
,the,DT,O
,checks,NNS,O
,well,RB,O
,or,CC,O
,to,TO,O
,change,VB,O
,their,PRP$,O
,implementation,NN,O
,often,RB,O
,.,.,O
Sentence: 1658,This,DT,O
,technique,NN,O
,is,VBZ,O
,explained,VBN,O
,really,RB,O
,well,RB,O
,in,IN,O
,a,DT,O
,PhD,NNP,O
,thesis,NN,O
,called,VBD,O
, ,NNP,O
,,NNP,O
,defending,VBG,O
,against,IN,O
,browser,NN,O
,based,VBN,O
,data,NNS,O
,exfiltration,NN,O
,attacks,NNS,O
,,VBP,O
,.,.,O
Sentence: 1659,Similar,JJ,O
, ,NNP,O
,code,NN,O
,modification,NN,O
,detection,NN,O
,techniquesare,NN,O
,nowadays,NNS,O
,used,VBN,O
,by,IN,O
,websites,NNS,O
,to,TO,O
,check,VB,O
,if,IN,O
,you,PRP,O
,run,VBP,O
,an,DT,O
,adblocker,NN,O
,.,.,O
Sentence: 1660,With,IN,O
,moderate,JJ,O
,confidence,NN,O
,",",",",O
,we,PRP,O
,assess,VBP,O
,that,IN,O
,one,CD,O
,or,CC,O
,more,JJR,O
,of,IN,O
,the,DT,O
,original,JJ,O
,developers,NNS,O
,of,IN,O
,Dyre,NNP,B-MAL
,is,VBZ,O
,involved,VBN,O
,with,IN,O
,TrickBot,NNP,B-MAL
,.,.,O
,,NN,O
Sentence: 1661,While,IN,O
,I,PRP,O
,was,VBD,O
,investigating,VBG,O
,TrickBot,NNP,O
,",",",",O
,I,PRP,O
,also,RB,O
,noticed,VBD,O
,that,IN,O
, ,NNP,O
,sometimes,RB,O
,TrickBot,NNP,O
,creates,VBZ,O
,a,DT,O
,cookie,NN,O
,that,WDT,O
,isn,VBZ,O
,,JJ,O
,t,NN,O
,set,VBN,O
,by,IN,O
,the,DT,O
,server,NN,O
, ,NNP,O
,(,(,O
,image,NN,O
,six,CD,O
,),),O
,.,.,O
Sentence: 1662,This,DT,O
,cookie,NN,O
,",",",",O
,named,VBN,O
,,JJ,O
,tknzOreferrer,NN,O
,,NN,O
,",",",",O
,seems,VBZ,O
,to,TO,O
,store,VB,O
,the,DT,O
,progress,NN,O
,(,(,O
,state,NN,O
,),),O
,of,IN,O
,the,DT,O
,additionally,RB,O
,injected,JJ,O
,pages,NNS,O
,.,.,O
, ,NN,O
Sentence: 1663,Browsers,NNS,O
,by,IN,O
,default,NN,O
,include,VBP,O
,all,DT,O
,cookies,NNS,O
,tied,VBN,O
,to,TO,O
,a,DT,O
,domain,NN,O
,in,IN,O
,the,DT,O
,request,NN,O
,to,TO,O
,the,DT,O
,server,NN,O
,.,.,O
Sentence: 1664,Detecting,VBG,O
,such,PDT,O
,a,DT,O
,cookie,NN,O
,on,IN,O
,the,DT,O
,bank,NN,O
,,NNP,O
,s,VBZ,O
,server,JJ,O
,side,NN,O
,thus,RB,O
,a,DT,O
,possible,JJ,O
,way,NN,O
,to,TO,O
,identify,VB,O
,customers,NNS,O
,infected,VBN,O
,by,IN,O
,TrickBot,NNP,O
,.,.,O
Sentence: 1665,The,DT,O
,Trickbot,NNP,B-MAL
,Trojan,NNP,O
,first,RB,O
,seen,VBN,O
,targeting,VBG,O
,a,DT,O
,small,JJ,O
,number,NN,O
,of,IN,O
,Australian,JJ,O
,banks,NNS,O
,in,IN,O
,September,NNP,O
,",",",",O
,has,VBZ,O
,moved,VBN,O
,further,RB,O
,afield,NN,O
,.,.,O
Sentence: 1666,In,IN,O
,early,JJ,O
,November,NNP,O
,it,PRP,O
,was,VBD,O
,detected,VBN,O
,in,IN,O
,the,DT,O
,United,NNP,O
,Kingdom,NNP,O
,",",",",O
,and,CC,O
,its,PRP$,O
,target,NN,O
,list,NN,O
,is,VBZ,O
,expected,VBN,O
,to,TO,O
,expand,VB,O
,.,.,O
Sentence: 1667,Since,IN,O
,you,PRP,O
,,VBP,O
,re,VB,O
,likely,RB,O
,keeping,VBG,O
,an,DT,O
,eye,NN,O
,out,RP,O
,for,IN,O
,this,DT,O
,threat,NN,O
,",",",",O
,here,RB,O
,,VBZ,O
,s,VB,O
,what,WP,O
,else,RB,O
,we,PRP,O
,know,VBP,O
,thus,RB,O
,far,RB,O
,about,IN,O
,the,DT,O
,Trickbot,NNP,B-MAL
,Trojan,NNP,O
,.,.,O
Sentence: 1668,Trojans,NNS,O
,such,JJ,O
,as,IN,O
,Trickbot,NNP,B-MAL
,combine,VBP,O
,RAT,NNP,B-CAP
,and,CC,O
,redirection,NN,B-BEH
,techniques,NNS,O
,to,TO,O
,conduct,VB,O
,sustained,VBN,O
,",",",",O
,multi-phased,JJ,O
,campaigns,NNS,O
,.,.,O
Sentence: 1669,The,DT,O
,Trojan,NNP,O
,slowly,RB,O
,manipulates,VBZ,O
,victim,JJ,O
,accounts,NNS,O
,until,IN,O
,ready,JJ,O
,to,TO,O
,deploy,VB,O
,a,DT,O
,standard,JJ,O
,Remote,NNP,B-BEH
,Access,NNP,I-BEH
,protocol,NN,O
,(,(,O
,VNC,NNP,O
,),),O
,completely,RB,O
,invisible,JJ,O
,to,TO,O
,device,VB,O
,recognition,NN,O
,and,CC,O
,geo-location,NN,O
,tools,NNS,O
,.,.,O
Sentence: 1670,After,IN,O
,switching,VBG,O
,off,RP,O
,all,DT,O
,active,JJ,O
,components,NNS,O
,of,IN,O
,the,DT,O
,malware,NN,O
,",",",",O
,they,PRP,O
,open,VBP,O
,a,DT,O
,browser,NN,O
,from,IN,O
,within,IN,O
,the,DT,O
,genuine,JJ,O
,victim,NN,O
,machine,NN,O
,",",",",O
,log,NN,O
,into,IN,O
,online,JJ,O
,banking,NN,O
,and,CC,O
,proceed,NN,O
,uninterrupted,VBN,O
,to,TO,O
,empty,VB,O
,the,DT,O
,victim's,NN,O
,account,NN,O
,.,.,O
Sentence: 1671,The,DT,O
,first,JJ,O
,evidence,NN,O
,of,IN,O
,the,DT,O
,attack,NN,O
,emerged,VBD,O
,Thursday,NNP,O
,night,NN,O
,",",",",O
,The,DT,O
,Los,NNP,O
,Angeles,NNP,O
,Times,NNP,O
,reported,VBD,O
,",",",",O
,and,CC,O
,by,IN,O
,Friday,NNP,O
,it,PRP,O
,appeared,VBD,O
,to,TO,O
,have,VB,O
,been,VBN,O
,contained,VBN,O
,.,.,O
Sentence: 1672,When,WRB,O
,malware,NN,O
,researchers,NNS,O
,find,VBP,O
,very,RB,O
,similar,JJ,O
,computer,NN,O
,programming,VBG,O
,code,NN,O
,in,IN,O
,two,CD,O
,different,JJ,O
,types,NNS,O
,of,IN,O
,malware,NN,O
,",",",",O
,they,PRP,O
,can,MD,O
,be,VB,O
,pretty,JJ,O
,sure,JJ,O
,some,DT,O
,of,IN,O
,the,DT,O
,same,JJ,O
,cybercriminals,NNS,O
,are,VBP,O
,responsible,JJ,O
,for,IN,O
,both,DT,O
,.,.,O
Sentence: 1673,The,DT,O
,similarities,NNS,O
,between,IN,O
,this,DT,O
,new,JJ,O
,piece,NN,O
,of,IN,O
,malware,NN,O
,and,CC,O
,the,DT,O
,Dyre,NNP,O
,banking,NN,O
,Trojan,NNP,O
,have,VBP,O
,researchers,NNS,O
,wondering,VBG,O
,if,IN,O
,there,EX,O
,,NNP,O
,s,VBD,O
,a,DT,O
,connection,NN,O
,.,.,O
Sentence: 1674,For,IN,O
,instance,NN,O
,",",",",O
,both,DT,O
,used,VBD,O
,a,DT,O
,similar,JJ,O
,loader,NN,O
,.,.,O
Sentence: 1675,The,DT,O
,Trickbot,NNP,B-MAL
,was,VBD,O
,written,VBN,O
,in,IN,O
,C,NNP,O
,+,NNP,O
,+,NNP,O
,",",",",O
,utilizes,JJ,O
,Microsoft,NNP,O
,CryptoAPI,NNP,O
,",",",",O
,and,CC,O
,interfaces,NNS,O
,with,IN,O
,Task,NNP,O
,Scheduler,NNP,O
,rather,RB,O
,than,IN,O
,running,VBG,O
,commands,NNS,O
,directly,RB,O
,.,.,O
Sentence: 1676,Trickbot,NNP,B-MAL
,combines,NNS,O
,user,POS,O
,redirection,NN,B-BEH
,and,CC,O
,RAT,NNP,B-CAP
,and,CC,O
,has,VBZ,O
,a,DT,O
,powerful,JJ,O
,server-side,JJ,O
,MITB,NNP,B-CAP
,web,NN,B-CAP
,injection,NN,I-CAP
,mechanism,NN,O
,that,WDT,O
,allows,VBZ,O
,it,PRP,O
,to,TO,O
,dynamically,RB,O
,inject,VB,O
,scripts,NNS,O
,into,IN,O
,the,DT,O
,user,NN,O
,browser,NN,O
,.,.,O
Sentence: 1677,Trickbot,NNP,B-MAL
,can,MD,O
,be,VB,O
,detected,VBN,O
,with,IN,O
,behavioral,JJ,O
,biometrics,NNS,O
,.,.,O
Sentence: 1678,The,DT,O
,user,NN,O
,,NNP,O
,s,NN,O
,and,CC,O
,the,DT,O
,Trickbot,NNP,B-MAL
,,NNP,O
,s,NN,O
,operator,NN,O
,mouse,IN,O
,behavior,NN,O
,can,MD,O
,be,VB,O
,differentiated,VBN,O
,.,.,O
Sentence: 1679,Perhaps,RB,O
,due,JJ,O
,to,TO,O
,the,DT,O
,challenging,VBG,O
,hand-eye,JJ,O
,coordination,NN,O
,of,IN,O
,a,DT,O
,remote,JJ,O
,access,NN,O
,",",",",O
,the,DT,O
,operator,NN,O
,normally,RB,O
,uses,VBZ,O
,keys,NNS,O
,to,TO,O
,select,VB,O
,currencies,NNS,O
,and,CC,O
,scroll,VB,O
,up,RB,O
,and,CC,O
,down,RB,O
,",",",",O
,preferring,VBG,O
,the,DT,O
,keyboard,NN,O
,to,TO,O
,using,VBG,O
,the,DT,O
,mouse,NN,O
,.,.,O
Sentence: 1680,Malware,NNP,O
,is,VBZ,O
,constantly,RB,O
,evolving,VBG,O
,as,IN,O
,cybercriminals,NNS,O
,network,NN,O
,with,IN,O
,other,JJ,O
,botnet,NN,O
,and,CC,O
,malware,NN,O
,distributors,NNS,O
,.,.,O
Sentence: 1681,Financial,JJ,O
,institutions,NNS,O
,need,VBP,O
,to,TO,O
,always,RB,O
,be,VB,O
,learning,VBG,O
,to,TO,O
,identify,VB,O
,",",",",O
,detect,VB,O
,and,CC,O
,protect,VB,O
,against,IN,O
,these,DT,O
,threats,NNS,O
,.,.,O
Sentence: 1682,BioCatch,NNP,O
,,NNP,O
,s,NN,O
,unique,JJ,O
,approach,NN,O
,to,TO,O
,finding,VBG,O
,RATs,NNP,O
,monitors,NNS,O
,looks,VBZ,O
,beyond,IN,O
,the,DT,O
,initial,JJ,O
,authentication,NN,O
,and,CC,O
,analyzes,VBZ,O
,the,DT,O
,way,NN,O
,a,DT,O
,user,JJ,O
,interacts,NNS,O
,with,IN,O
,an,DT,O
,application,NN,O
,or,CC,O
,device,NN,O
,without,IN,O
,interfering,VBG,O
,with,IN,O
,the,DT,O
,user,NN,O
,experience,NN,O
,.,.,O
Sentence: 1683,Programmers,NNS,O
,often,RB,O
,design,VBP,O
,their,PRP$,O
,code,NN,O
,with,IN,O
,their,PRP$,O
,own,JJ,O
,unique,JJ,O
,style,NN,O
,.,.,O
Sentence: 1684,Tracking,VBG,O
,the,DT,O
,user,NN,O
,,NNP,O
,s,NN,O
,unique,NN,O
,profile,NN,O
,passively,RB,O
,throughout,IN,O
,the,DT,O
,entire,JJ,O
,session,NN,O
,",",",",O
,BioCatch,NNP,O
,can,MD,O
,instantly,RB,O
,detect,VB,O
,and,CC,O
,alert,VB,O
,the,DT,O
,bank,NN,O
,when,WRB,O
,it,PRP,O
,spots,VBD,O
,abnormal,JJ,O
,user,JJ,O
,behavior,NN,O
,consistent,NN,O
,with,IN,O
,RAT,NNP,O
,",",",",O
,even,RB,O
,if,IN,O
,the,DT,O
,logon,NN,O
,authentication,NN,O
,credentials,NNS,O
,were,VBD,O
,valid,JJ,O
,.,.,O
Sentence: 1685,The,DT,O
,Trickbot,NNP,B-MAL
,malware,NN,O
,",",",",O
,which,WDT,O
,has,VBZ,O
,conventionally,RB,O
,sought,VBN,O
,banking,NN,O
,details,NNS,O
,",",",",O
,is,VBZ,O
,now,RB,O
,using,VBG,O
,a,DT,O
,Microsoft,NNP,B-DVEC
,Excel,NNP,I-DVEC
,file,NN,O
,ridden,NN,O
,with,IN,O
,malicious,JJ,O
,code,NN,O
,to,TO,O
,steal,VB,B-BEH
,user,JJ,O
,credentials,NNS,O
,from,IN,O
,web,JJ,O
,browsers,NNS,O
,.,.,O
Sentence: 1686,Its,PRP$,O
,new,JJ,O
,module,NN,O
,dubbed,VBN,O
,pwgrab32,NN,O
,is,VBZ,O
,attempting,VBG,O
,to,TO,O
,steal,VB,B-BEH
,autofill,JJ,O
,data,NNS,O
,",",",",O
,web,JJ,O
,history,NN,O
,as,RB,O
,well,RB,O
,as,IN,O
,usernames,NNS,O
,and,CC,O
,passwords,NNS,O
,from,IN,O
,browsers,NNS,O
,and,CC,O
,several,JJ,O
,applications,NNS,O
,through,IN,O
,a,DT,O
,malicious,JJ,O
,Microsoft,NNP,B-DVEC
,Excel,NNP,I-DVEC
,file,NN,O
,",",",",O
,researchers,NNS,O
,claim,VBP,O
,.,.,O
Sentence: 1687,The,DT,O
,attackers,NNS,O
,are,VBP,O
,spreading,VBG,O
,a,DT,O
,file,NN,O
,(,(,O
,named,VBN,O
,SepOreport.xls,NNP,O
,),),O
,via,IN,O
,malicious,JJ,O
,code,NNS,O
,written,VBN,O
,in,IN,O
,the,DT,O
,Macro,NNP,O
,VBS,NNP,O
,programming,VBG,O
,language,NN,O
,",",",",O
,executed,VBD,O
,when,WRB,O
,victims,NNS,O
,open,VBP,O
,the,DT,O
,document,NN,O
,.,.,O
Sentence: 1688,When,WRB,O
,SepOreport,NNP,O
,is,VBZ,O
,opened,VBN,O
,users,NNS,O
,are,VBP,O
,then,RB,O
,prompted,VBN,O
,to,TO,O
Sentence: 1689,enable,JJ,O
,content,NN,O
Sentence: 1690,on,IN,O
,the,DT,O
,embedded,JJ,O
,Macro,NNP,O
,",",",",O
,which,WDT,O
,activates,VBZ,O
,and,CC,O
,runs,VBZ,O
,the,DT,O
,malicious,JJ,O
,script,NN,O
,.,.,O
Sentence: 1691,After,IN,O
,the,DT,O
,malware,NN,O
,downloads,NNS,O
,and,CC,O
,runs,VBZ,O
,the,DT,O
,pwgrab32,NN,O
,module,NN,O
,",",",",O
,it,PRP,O
,launches,VBZ,O
,three,CD,O
,threads,NNS,O
,to,TO,O
,grab,VB,O
,credentials,NNS,O
,from,IN,O
,Internet,NNP,O
,Explorer,NNP,O
,",",",",O
,Firefox,NNP,O
,and,CC,O
,Chrome,NNP,O
,",",",",O
,said,VBD,O
,a,DT,O
,Fortinet,NNP,O
,security,NN,O
,researcher,NN,O
,Xiaopeng,NNP,O
,Zhang,NNP,O
,.,.,O
Sentence: 1692,In,IN,O
,Zhang's,NNP,O
,version,NN,O
,",",",",O
,a,DT,O
,fourth,JJ,O
,thread,NN,O
,for,IN,O
,Edge,NNP,O
,was,VBD,O
,present,JJ,O
,but,CC,O
,disabled,JJ,O
,.,.,O
Sentence: 1693,Pwgrab32,NNP,O
,then,RB,O
,executes,VBZ,O
,functions,NNS,O
,to,TO,O
,steal,VB,B-BEH
,autofill,JJ,O
,information,NN,O
,from,IN,O
,the,DT,O
,web,NN,O
,browser,NN,O
,",",",",O
,credit,NN,O
,card,NN,O
,information,NN,O
,",",",",O
,as,RB,O
,well,RB,O
,as,IN,O
,credentials,NNS,O
,such,JJ,O
,as,IN,O
,email,NN,O
,address,NN,O
,",",",",O
,country,NN,O
,",",",",O
,company,NN,O
,",",",",O
,street,NN,O
,address,NN,O
,",",",",O
,full,JJ,O
,name,NN,O
,and,CC,O
,phone,NN,O
,number,NN,O
,.,.,O
Sentence: 1694,Some,DT,O
,of,IN,O
,the,DT,O
,code,NN,O
,similarities,NNS,O
,extend,VBP,O
,to,TO,O
,TrickBot,NNP,B-MAL
,,NNP,O
,s,NN,O
,crypter,NN,O
,",",",",O
,which,WDT,O
,is,VBZ,O
,a,DT,O
,program,NN,O
,that,WDT,O
,uses,VBZ,O
,cryptography,NN,O
,in,IN,O
,a,DT,O
,way,NN,O
,that,IN,O
,prevents,VBZ,B-BEH
,antivirus,JJ,I-BEH
,software,NN,I-BEH
,from,IN,O
,detecting,VBG,O
,the,DT,O
,malware,NN,O
,.,.,O
Sentence: 1695,It,PRP,O
,steals,VBZ,B-BEH
,stored,VBN,O
,usernames,NNS,O
,and,CC,O
,passwords,NNS,O
,",",",",O
,internet,NN,O
,cookies,NNS,O
,",",",",O
,browsing,VBG,O
,history,NN,O
,",",",",O
,and,CC,O
,HTTP,NNP,O
,posts,NNS,O
,.,.,O
Sentence: 1696,It,PRP,O
,is,VBZ,O
,not,RB,O
,capable,JJ,O
,of,IN,O
,stealing,VBG,B-BEH
,passwords,NNS,O
,from,IN,O
,third-party,JJ,O
,password,NN,O
,manager,NN,O
,applications,NNS,O
,such,JJ,O
,as,IN,O
,Dashlane,NNP,O
,or,CC,O
,LastPass,NNP,O
,",",",",O
,however,RB,O
,",",",",O
,according,VBG,O
,to,TO,O
,Trend,NNP,O
,Micro's,NNP,O
,security,NN,O
,researchers,NNS,O
,Noel,NNP,O
,Anthony,NNP,O
,Llimos,NNP,O
,and,CC,O
,Carl,NNP,O
,Maverick,NNP,O
,Pascual,NNP,O
,",",",",O
,who,WP,O
,also,RB,O
,analysed,VBD,O
,Trickbot,NNP,O
,.,.,O
Sentence: 1697,Once,RB,O
,the,DT,O
,malware,NN,O
,has,VBZ,O
,completed,VBN,O
,this,DT,O
,process,NN,O
,",",",",O
,it,PRP,O
,moves,VBZ,O
,on,IN,O
,to,TO,O
,harvest,VB,B-BEH
,passwords,NNS,I-BEH
,from,IN,O
,mail,NN,O
,client,NN,O
,Outlook,NNP,O
,",",",",O
,as,RB,O
,well,RB,O
,as,IN,O
,File,NNP,O
,Transfer,NNP,O
,Protocol,NNP,O
,apps,VBZ,O
,FileZilla,NNP,O
,and,CC,O
,WinSCP,NNP,O
,.,.,O
Sentence: 1698,Trickbot,NNP,B-MAL
,has,VBZ,O
,expanded,VBN,O
,its,PRP$,O
,attack,NN,O
,vector,NN,O
,and,CC,O
,has,VBZ,O
,truly,RB,O
,gone,VBN,O
,global,JJ,O
,and,CC,O
,targets,NNS,O
,numerous,JJ,O
,banks,NNS,O
,",",",",O
,payment,NN,O
,processors,NNS,O
,and,CC,O
,CMS,NNP,O
,systems,NNS,O
,.,.,O
Sentence: 1699,Targeting,VBG,O
,CMS,NNP,O
,systems,NNS,O
,provides,VBZ,O
,Trickbot,NNP,B-MAL
,with,IN,O
,the,DT,O
,access,NN,O
,credentials,NNS,O
,which,WDT,O
,can,MD,O
,then,RB,O
,be,VB,O
,further,RBR,O
,leveraged,JJ,O
,to,TO,O
,carry,VB,O
,out,RP,O
,targeted,JJ,O
,attacks,NNS,O
,which,WDT,O
,include,VBP,O
,spear,JJ,B-BEH
,phishing,VBG,I-BEH
,attacks,NNS,I-BEH
,and,CC,O
,up,RB,O
,to,TO,O
,a,DT,O
,certain,JJ,O
,extent,JJ,O
,water,NN,B-BEH
,holing,VBG,I-BEH
,attacks,NNS,I-BEH
,.,.,O
Sentence: 1700,Ransomware,NNP,O
,is,VBZ,O
,not,RB,O
,the,DT,O
,only,JJ,O
,prevalent,NN,O
,threat,NN,O
,these,DT,O
,days,NNS,O
,;,:,O
,there,EX,O
,are,VBP,O
,threats,NNS,O
,too,RB,O
,which,WDT,O
,have,VBP,O
,been,VBN,O
,making,VBG,O
,their,PRP$,O
,foray,NN,O
,.,.,O
Sentence: 1701,We,PRP,O
,",",",",O
,humans,NNS,O
,",",",",O
,tend,VBP,O
,to,TO,O
,forget,VB,O
,that,DT,O
,security,NN,O
,is,VBZ,O
,an,DT,O
,on-going,JJ,O
,process,NN,O
,and,CC,O
,is,VBZ,O
,not,RB,O
,limited,VBN,O
,to,TO,O
,one,CD,O
,single,JJ,O
,threat,NN,O
,.,.,O
Sentence: 1702,We,PRP,O
,have,VBP,O
,to,TO,O
,be,VB,O
,on,IN,O
,our,PRP$,O
,toes,NNS,O
,24x7,CD,O
,and,CC,O
,be,VB,O
,alert,VBN,O
,at,IN,O
,all,DT,O
,times,NNS,O
,",",",",O
,ensure,VB,O
,that,IN,O
,all,PDT,O
,the,DT,O
,SOPs,NNP,O
,are,VBP,O
,adhered,VBN,O
,to,TO,O
,and,CC,O
,also,RB,O
,ensure,VB,O
,regular,JJ,O
,audits,NNS,O
,of,IN,O
,all,PDT,O
,the,DT,O
,security,NN,O
,processes,VBZ,O
,and,CC,O
,procedures,NNS,O
,.,.,O
Sentence: 1703,For,IN,O
,past,JJ,O
,few,JJ,O
,weeks,NNS,O
,",",",",O
,Ransomware,NNP,O
,has,VBZ,O
,gained,VBN,O
,notoriety,RB,O
,specifically,RB,O
,due,JJ,O
,to,TO,O
,the,DT,O
,exploits,NNS,O
,used,VBN,O
,by,IN,O
,WannaCry,NNP,O
,Ransomware,NNP,O
,",",",",O
,however,RB,O
,during,IN,O
,the,DT,O
,same,JJ,O
,period,NN,O
,",",",",O
,TrickBot,NNP,B-MAL
,a,DT,O
,banking,NN,O
,.,.,O
Sentence: 1704,Trojans,NNS,O
,too,RB,O
,were,VBD,O
,working,VBG,O
,towards,NNS,O
,stealing,VBG,B-BEH
,banking,NN,O
,credentials,NNS,O
,and,CC,O
,gaining,VBG,B-BEH
,access,NN,I-BEH
,to,TO,O
,the,DT,O
,banking,NN,O
,accounts,NNS,O
,of,IN,O
,the,DT,O
,victims,NNS,O
,.,.,O
Sentence: 1705,Sometimes,RB,O
,antivirus,JJ,O
,software,NN,O
,is,VBZ,O
,updated,VBN,O
,with,IN,O
,signatures,NNS,O
,for,IN,O
,known,JJ,O
,crypters,NNS,O
,so,IN,O
,that,DT,O
,cyber,NN,O
,attackers,NNS,O
,will,MD,O
,have,VB,O
,to,TO,O
,use,VB,O
,new,JJ,O
,crypters,NNS,O
,in,IN,O
,order,NN,O
,to,TO,O
,evade,VB,O
,antivirus,JJ,O
,detection,NN,O
,.,.,O
Sentence: 1706,Thanks,NNS,O
,to,TO,O
,the,DT,O
,release,NN,O
,of,IN,O
,the,DT,O
,source,NN,O
,code,NN,O
,of,IN,O
,Zeus,NNP,B-MAL
,Bot,NNP,O
,a,DT,O
,couple,NN,O
,of,IN,O
,years,NNS,O
,ago,RB,O
,",",",",O
,we,PRP,O
,have,VBP,O
,observed,VBN,O
,a,DT,O
,rise,NN,O
,in,IN,O
,Trojans,NNP,O
,which,WDT,O
,share,NN,O
,the,DT,O
,same,JJ,O
,/,NNP,O
,similar,JJ,O
,codebase,NN,O
,with,IN,O
,that,DT,O
,of,IN,O
,Zeus,NNP,B-MAL
,.,.,O
Sentence: 1707,On,IN,O
,these,DT,O
,similar,JJ,O
,lines,NNS,O
,",",",",O
,Trickbot,NNP,B-MAL
,shares,NNS,O
,many,JJ,O
,similarities,NNS,O
,with,IN,O
,Dyre,NNP,O
,yet,RB,O
,another,DT,O
,banking,NN,O
,malware,NN,O
,.,.,O
Sentence: 1708,Trickbot,NNP,B-MAL
,,NNP,O
,s,NN,O
,configuration,NN,O
,contains,VBZ,O
,the,DT,O
,list,NN,O
,of,IN,O
,Banking,NNP,O
,URLs,NNP,O
,which,WDT,O
,when,WRB,O
,accessed,VBN,O
,by,IN,O
,the,DT,O
,victim,NN,O
,would,MD,O
,be,VB,O
,intercepted,VBN,O
,and,CC,O
,exploited,VBN,O
,.,.,O
Sentence: 1709,In,IN,O
,recent,JJ,O
,weeks,NNS,O
,",",",",O
